ID_ВАК;ДОЛЖН;КОМП
4604;Программист;СКБ Контур
4605;Гейм-дизайнер;Сбербанк
4606;Python-разработчик;Тинькофф
4607;Аналитик;Сбербанк
4608;Программист;Тинькофф
4609;Бизнес-аналитик;Сбербанк
4610;Python-разработчик;СКБ Контур
4611;Бизнес-аналитик;СКБ Контур
4612;QA-инженер;Тинькофф
4613;DevOps-инженер;Kaspersky
4614;Python-разработчик;Тинькофф
4615;QA-инженер;Яндекс
4616;Гейм-дизайнер;Яндекс
4617;Python-разработчик;Тинькофф
4618;Аналитик;Сбербанк
4619;Аналитик;Яндекс
4620;QA-инженер;СКБ Контур
4621;Программист;Тинькофф
4622;Python-разработчик;Сбербанк
4623;Python-разработчик;Kaspersky
4624;Программист;СКБ Контур
4625;Аналитик;Kaspersky
4626;QA-инженер;Сбербанк
4627;Специалист по информационной безопасности;Тинькофф
4628;Специалист по информационной безопасности;Яндекс
4629;Специалист по информационной безопасности;Тинькофф
4630;DevOps-инженер;Яндекс
4631;Python-разработчик;СКБ Контур
4632;Специалист по информационной безопасности;Тинькофф
4633;Программист;Сбербанк
4634;Программист;Сбербанк
4635;Программист;Яндекс
4636;QA-инженер;СКБ Контур
4637;Python-разработчик;Сбербанк
4638;Программист;Kaspersky
4639;Аналитик;Яндекс
4640;Специалист по информационной безопасности;СКБ Контур
4641;Специалист по информационной безопасности;Тинькофф
4642;Гейм-дизайнер;Kaspersky
4643;Аналитик;Яндекс
4644;Аналитик;Тинькофф
4645;Гейм-дизайнер;Сбербанк
4646;QA-инженер;Тинькофф
4647;Бизнес-аналитик;Kaspersky
4648;Python-разработчик;Kaspersky
4649;Специалист по информационной безопасности;Яндекс
4650;Специалист по информационной безопасности;СКБ Контур
4651;Гейм-дизайнер;Сбербанк
4652;DevOps-инженер;СКБ Контур
4653;Бизнес-аналитик;Тинькофф
4654;Гейм-дизайнер;Тинькофф
4655;Гейм-дизайнер;Яндекс
4656;Гейм-дизайнер;СКБ Контур
4657;Бизнес-аналитик;Яндекс
4658;Специалист по информационной безопасности;Kaspersky
4659;Программист;Сбербанк
4660;Гейм-дизайнер;СКБ Контур
4661;Гейм-дизайнер;Тинькофф
4662;DevOps-инженер;СКБ Контур
4663;DevOps-инженер;Яндекс
4664;Бизнес-аналитик;Сбербанк
4665;Python-разработчик;СКБ Контур
4666;Аналитик;Тинькофф
4667;Программист;Яндекс
4668;Специалист по информационной безопасности;Сбербанк
4669;Специалист по информационной безопасности;Яндекс
4670;QA-инженер;Тинькофф
4671;Гейм-дизайнер;Kaspersky
4672;Аналитик;СКБ Контур
4673;Бизнес-аналитик;Яндекс
4674;QA-инженер;Сбербанк
4675;QA-инженер;Яндекс
4676;DevOps-инженер;Яндекс
4677;QA-инженер;Яндекс
4678;Аналитик;Kaspersky
4679;DevOps-инженер;Сбербанк
4680;DevOps-инженер;Яндекс
4681;DevOps-инженер;Сбербанк
4682;Гейм-дизайнер;Сбербанк
4683;Специалист по информационной безопасности;Сбербанк
4684;QA-инженер;Kaspersky
4685;Аналитик;Сбербанк
4686;Аналитик;Яндекс
4687;Бизнес-аналитик;Kaspersky
4688;Python-разработчик;Тинькофф
4689;Аналитик;СКБ Контур
4690;Специалист по информационной безопасности;СКБ Контур
4691;Python-разработчик;Сбербанк
4692;DevOps-инженер;Яндекс
4693;Бизнес-аналитик;Kaspersky
4694;Программист;Яндекс
4695;DevOps-инженер;Тинькофф
4696;DevOps-инженер;СКБ Контур
4697;Гейм-дизайнер;Kaspersky
4698;Специалист по информационной безопасности;Сбербанк
4699;Python-разработчик;Яндекс
4700;Программист;Яндекс
4701;Специалист по информационной безопасности;Kaspersky
4702;Бизнес-аналитик;СКБ Контур
4703;Специалист по информационной безопасности;Яндекс
4704;DevOps-инженер;СКБ Контур
4705;Python-разработчик;СКБ Контур
4706;DevOps-инженер;Kaspersky
4707;Python-разработчик;СКБ Контур
4708;Специалист по информационной безопасности;Сбербанк
4709;Бизнес-аналитик;Сбербанк
4710;QA-инженер;Яндекс
4711;QA-инженер;Тинькофф
4712;Python-разработчик;Сбербанк
4713;DevOps-инженер;Тинькофф
4714;Python-разработчик;Сбербанк
4715;Гейм-дизайнер;СКБ Контур
4716;Аналитик;Сбербанк
4717;DevOps-инженер;СКБ Контур
4718;Программист;Яндекс
4719;Python-разработчик;Сбербанк
4720;DevOps-инженер;Сбербанк
4721;Программист;СКБ Контур
4722;Python-разработчик;Сбербанк
4723;Python-разработчик;СКБ Контур
4724;Гейм-дизайнер;СКБ Контур
4725;Программист;Сбербанк
4726;Бизнес-аналитик;Сбербанк
4727;Специалист по информационной безопасности;Сбербанк
4728;Специалист по информационной безопасности;Яндекс
4729;Бизнес-аналитик;Сбербанк
4730;Python-разработчик;СКБ Контур
4731;Специалист по информационной безопасности;Яндекс
4732;Специалист по информационной безопасности;Сбербанк
